ingredients,raw_weights_g,cooking_method,cooked_weight_g,cooked_energy_kcal,cooked_protein_g,cooked_fat_g,cooked_carbohydrate_g,cooked_sodium_mg,cooked_cholesterol_mg,cooked_vitamin_c_mg,cooked_calcium_mg,cooked_iron_mg,cooked_potassium_mg
pineapple_cabbage,352.2_343.0,stir_fry,609.5,295.8,6.44,3.63,59.32,3958.2,0.0,66.84,214.2,4.19,677.0
carrot,422.8,roast,318.4,202.9,3.91,2.96,40.15,1884.0,0.0,14.97,135.0,4.2,697.0
cucumber_chicken,314.7_276.5,roast,467.6,648.2,52.93,40.5,18.02,2550.7,293.1,7.27,99.7,5.35,868.8
chicken,393.1,steam,358.1,641.2,72.69,36.68,5.07,621.5,416.7,0.0,35.4,5.58,914.1
chicken_cabbage_shrimp,447.4_445.7_471.2,stir_fry,1279.0,2013.4,161.6,131.31,46.29,9080.4,1336.5,66.81,420.2,13.92,2231.8
carrot,300.3,pan_fry,253.3,129.5,2.72,2.1,24.92,1340.0,0.0,10.92,96.3,2.98,485.5
potato,400.3,roast,320.6,337.2,7.44,2.8,70.56,954.4,0.0,26.0,31.7,3.21,1139.3
carrot_tomato_pepper,389.9_94.1_288.7,pan_fry,701.9,1796.4,43.69,99.06,182.51,3891.1,0.0,22.29,169.3,21.88,3419.8
chicken_eggplant_carrot_fish,190.8_146.5_207.4_141.3,boil,738.8,455.1,38.07,17.63,36.06,724.0,202.2,68.22,124.8,5.81,1018.6
peach,98.2,boil,110.5,50.1,0.77,0.09,11.55,82.6,0.0,2.66,5.5,0.74,108.7
tomato_ginger_beef_carrot,121.6_263.8_322.8_260.9,boil,1051.8,632.4,64.7,14.71,60.3,1084.8,271.2,29.66,230.1,16.51,1580.4
pork_bell_pepper_potato,124.2_95.2_216.9,steam,406.8,680.9,21.02,45.88,45.98,662.4,99.4,85.62,32.7,4.16,1138.8
apple_eggplant_lemon_ginger,458.7_453.2_263.0_170.3,steam,1327.2,567.8,10.62,6.02,117.79,1214.4,0.0,51.72,444.6,9.49,1941.3
ginger_cabbage_cucumber,167.0_141.7_203.1,steam,501.8,154.1,5.76,1.64,29.09,774.7,0.0,43.19,165.7,4.28,778.8
kiwi_onion_pepper,412.6_386.7_411.4,boil,1261.0,1907.3,63.13,49.21,302.98,998.0,0.0,115.05,239.8,30.01,3785.1
tomato,300.4,steam,272.6,63.2,2.51,0.58,12.0,441.3,0.0,30.68,30.2,1.19,441.9
eggplant,448.1,braise,437.9,176.1,4.51,3.14,32.46,3032.0,0.0,7.23,108.0,2.28,530.1
potato_orange_apple_cabbage,155.5_204.2_494.2_335.1,steam,1096.4,588.6,10.16,2.28,131.87,1394.1,0.0,119.61,271.2,6.56,1615.2
tomato_eggplant_bell_pepper,334.9_310.9_465.5,stir_fry,1038.8,372.0,11.57,7.78,63.91,5986.7,0.0,189.25,151.4,5.21,1948.6
tomato,379.6,braise,378.0,140.9,3.1,2.66,26.14,2743.8,0.0,22.59,37.8,1.51,484.9
onion_cabbage_egg,162.3_329.2_315.5,braise,789.8,847.7,44.15,48.84,57.89,8609.1,1845.7,45.18,381.1,9.29,919.3
eggplant_bell_pepper,176.3_387.7,steam,528.8,168.3,6.71,1.07,32.94,788.6,0.0,211.14,76.6,2.79,1219.0
shrimp,343.2,stir_fry,314.5,317.6,57.68,6.01,8.2,2382.4,628.1,0.0,120.1,3.43,606.0
bell_pepper_beef,162.7_316.3,stir_fry,412.0,657.6,59.11,37.99,19.82,1936.7,265.7,56.63,87.7,11.47,926.4
cabbage,464.0,stir_fry,417.6,155.3,6.28,3.25,25.24,2327.5,0.0,69.76,227.5,2.76,499.1
potato_beef_tomato_garlic,478.0_64.5_428.2_411.4,boil,1460.6,1041.8,39.33,4.98,209.91,1208.9,54.2,99.37,247.6,12.18,2522.4
tofu_ginger_pork_bell_pepper,297.5_103.4_165.4_384.0,steam,902.8,1065.2,50.23,72.8,52.26,1524.7,132.3,196.12,549.7,11.88,1841.2
eggplant_cucumber,50.2_137.0,braise,186.0,66.0,1.46,1.31,12.09,1158.2,0.0,4.38,44.3,0.92,161.1
cabbage,366.1,roast,291.2,124.0,4.93,2.56,20.31,913.3,0.0,37.08,179.9,2.21,400.9
tomato,441.8,roast,348.1,129.3,3.75,3.09,21.6,1387.9,0.0,20.34,44.0,1.75,635.5
kumquat_ginger_pepper,420.7_365.9_87.1,boil,936.1,744.0,19.93,12.7,137.5,866.7,0.0,58.87,333.8,13.79,1795.1
fish_lemon_tomato,196.8_473.2_116.2,roast,614.7,445.8,8.29,22.07,53.52,2072.7,0.0,83.09,513.7,5.23,1431.9
small_pepper_eggplant,152.3_52.4,stir_fry,186.4,100.0,2.28,2.5,17.1,973.0,0.0,71.68,68.5,2.36,339.1
ginger_carrot,120.8_343.8,steam,461.7,200.6,4.68,1.36,42.39,715.3,0.0,23.23,140.2,5.18,929.4
onion,471.0,steam,428.2,195.4,4.78,0.9,42.05,709.6,0.0,20.11,112.7,2.81,607.5
tofu_kiwi_grape,309.0_168.7_217.2,boil,778.7,442.0,25.07,12.22,57.92,560.5,0.0,68.27,544.9,8.37,588.2
ginger,258.8,stir_fry,241.4,173.0,3.05,5.43,27.97,1135.2,0.0,3.51,69.6,3.55,673.2
tomato_pepper_pork,272.9_357.8_469.5,stir_fry,1010.1,3440.5,109.5,240.36,209.81,4017.4,375.6,18.59,97.0,30.51,4387.5
carrot_cabbage,183.0_82.2,steam,250.7,94.6,2.85,0.53,19.59,486.9,0.0,28.12,98.8,2.31,419.8
pineapple_kumquat,261.3_232.0,steam,493.2,257.5,3.35,0.72,59.39,678.0,0.0,69.52,161.8,3.91,546.3
garlic_ginger,238.9_230.1,stir_fry,419.8,467.0,13.0,6.5,89.11,2405.4,0.0,9.07,153.4,6.13,1224.5
carrot,427.5,stir_fry,375.1,200.5,3.87,2.99,39.53,1857.7,0.0,17.88,139.1,4.31,685.8
pork_peach_watermelon,469.9_155.3_364.7,stir_fry,865.1,2457.1,60.67,220.47,57.53,4062.1,375.9,10.95,67.9,9.88,1317.1
eggplant_apple_garlic_banana,184.2_83.4_220.6_68.1,boil,617.7,428.7,11.54,1.04,93.3,458.0,0.0,12.34,130.2,4.06,866.8
pepper,322.2,boil,362.9,1177.9,43.77,36.83,167.86,208.4,0.0,0.0,36.2,18.02,2426.3
eggplant_bell_pepper_tofu_cabbage,312.9_105.3_155.9_473.0,boil,1095.2,349.5,21.63,7.23,49.48,1092.3,0.0,126.78,546.8,7.54,1018.2
pork,347.2,deep_fry,274.0,1440.8,40.59,138.56,7.85,975.2,277.8,0.0,21.1,5.66,578.5
tofu,252.8,steam,243.2,199.1,18.98,8.97,10.62,313.0,0.0,0.0,407.1,4.74,291.3
small_pepper,125.1,braise,118.3,82.7,1.43,1.75,15.3,1220.8,0.0,58.06,46.1,1.76,214.2
carrot,396.9,pan_fry,342.6,173.5,3.66,2.78,33.47,1564.8,0.0,15.13,128.3,4.03,634.5
apple_cabbage,462.4_151.7,steam,592.6,306.0,3.1,1.19,70.72,662.1,0.0,40.69,93.0,3.72,644.4
fish,66.1,pan_fry,55.1,23.2,0.81,0.46,3.95,217.1,0.0,22.42,5.8,0.34,159.2
grape,394.1,steam,393.1,175.3,1.89,0.77,40.19,368.2,0.0,50.16,19.6,1.57,386.7
onion_cauliflower_apple,147.6_287.8_346.1,boil,842.0,328.7,7.71,1.52,71.04,633.6,0.0,87.98,110.0,5.88,879.6
onion_small_pepper,359.4_413.7,roast,576.8,399.7,8.71,8.31,72.52,1729.4,0.0,144.9,235.1,7.81,1169.4
cabbage_tofu,199.5_411.1,stir_fry,569.1,704.3,33.35,49.36,31.64,2263.2,0.0,28.55,783.9,8.87,644.8
small_pepper_banana,173.3_129.6,steam,287.0,201.2,3.89,0.92,44.35,346.3,0.0,119.5,72.4,2.93,613.7
eggplant,479.0,pan_fry,402.7,138.9,4.79,3.35,22.39,1558.4,0.0,7.39,116.4,2.38,552.4
pork_chicken_egg_bell_pepper,438.5_430.6_50.6_232.8,steam,1149.1,2562.6,146.57,204.97,32.91,1893.8,1103.2,112.31,116.1,15.21,2348.2
shrimp_cauliflower,471.3_197.2,deep_fry,521.9,480.5,82.79,9.63,15.67,2606.0,862.5,17.99,208.2,6.78,1082.4
chicken_cucumber,464.3_413.5,stir_fry,796.1,1334.7,85.54,98.4,26.72,3496.7,492.2,12.15,138.9,8.41,1325.1
shrimp_pork_ginger,473.3_143.7_307.0,stir_fry,869.3,1630.5,99.01,115.02,49.83,4753.7,981.1,4.28,252.6,11.52,1888.4
cauliflower,483.7,steam,475.4,137.9,9.76,0.97,22.55,568.7,0.0,141.45,110.3,5.42,907.7
onion_beef_strawberry,302.9_484.1_198.0,stir_fry,863.1,1282.8,94.12,74.67,58.59,5290.9,406.6,44.06,217.7,21.38,1533.2
pepper,188.7,stir_fry,171.9,778.4,26.45,32.64,94.71,1120.2,0.0,0.0,23.0,11.22,1706.9
tofu_small_pepper,303.0_310.3,stir_fry,547.9,667.4,26.81,42.32,44.82,2326.3,0.0,144.3,622.2,10.05,918.7
ginger_garlic_cucumber,204.9_285.3_266.7,steam,721.0,515.0,16.65,2.27,106.98,982.5,0.0,25.84,231.1,7.55,1571.6
beef_cauliflower_tomato_carrot,462.4_169.2_372.9_382.1,boil,1433.6,803.2,90.33,20.56,64.23,1433.0,388.4,87.27,286.0,21.65,1885.3
shrimp_garlic_pork,496.9_150.6_147.0,steam,758.1,1181.5,114.13,56.73,53.6,1505.0,1026.9,5.22,241.0,9.15,1692.1
potato,64.9,stir_fry,57.8,54.3,1.23,0.45,11.32,268.8,0.0,6.46,5.3,0.52,192.0
cucumber_carrot,146.4_429.2,steam,553.2,199.3,5.08,1.12,42.23,1041.1,0.0,35.95,169.3,5.06,905.9
shrimp,142.1,stir_fry,133.3,130.0,23.54,2.49,3.37,810.8,260.0,0.0,50.6,1.44,274.9
onion_bell_pepper,384.7_494.7,stir_fry,797.9,372.8,9.83,6.16,69.51,4267.6,0.0,186.01,139.2,4.79,1593.4
garlic_onion_bell_pepper_cabbage,125.7_463.3_409.8_467.4,boil,1652.7,604.5,21.36,2.83,123.39,1022.7,0.0,288.25,402.9,8.64,2032.5
tofu_bell_pepper,236.2_383.1,stir_fry,582.7,544.4,21.97,33.27,39.28,2544.4,0.0,151.25,421.8,6.47,1186.5
egg,91.9,steam,88.5,127.7,11.95,7.75,2.54,237.8,537.6,0.0,52.2,1.83,125.3
beef_chicken,260.4_465.1,stir_fry,664.3,1416.8,133.44,89.94,18.39,4157.6,711.7,0.0,100.6,15.26,1398.0
fish,265.1,braise,261.0,126.6,3.17,1.86,24.31,2169.4,0.0,82.59,23.8,1.34,570.3
egg,397.8,roast,316.0,624.4,47.25,41.94,14.49,2170.2,2327.1,0.0,226.3,7.95,509.4
cauliflower_pork,266.9_446.6,steam,710.0,1841.6,62.77,166.61,22.76,1370.0,357.3,76.33,88.1,10.07,1245.0
orange_egg_grape,57.9_356.9_360.4,steam,773.4,676.5,45.93,31.16,53.1,1268.8,2087.9,58.03,239.5,8.87,934.0
egg,430.7,stir_fry,388.3,833.9,52.09,62.39,16.02,2494.9,2519.6,0.0,245.3,8.75,545.0
tofu_chicken,116.1_59.8,boil,191.5,183.5,19.35,9.33,5.53,191.8,63.4,0.0,189.1,2.84,209.4
potato_cauliflower_eggplant_bell_pepper,277.2_477.3_110.4_140.1,pan_fry,902.8,446.9,16.88,7.03,79.02,2999.1,0.0,143.53,170.7,8.87,2004.8
eggplant_tomato_cauliflower,150.2_248.4_103.5,pan_fry,450.3,138.6,5.46,3.51,21.29,2094.2,0.0,38.68,83.7,2.9,679.5
beef,212.0,roast,162.8,308.2,37.67,14.76,6.18,788.3,178.1,0.0,49.4,7.0,395.5
carrot_ginger_fish_garlic,151.1_241.8_452.5_393.3,steam,1227.3,836.0,26.75,3.42,174.57,2112.0,0.0,283.51,312.6,11.82,3072.4
ginger,485.4,boil,518.3,240.9,5.81,2.75,48.22,397.1,0.0,8.33,125.3,6.42,1003.0
ginger_tofu_tomato_pork,334.9_252.1_298.8_118.0,braise,922.9,1232.9,37.76,81.23,87.69,9325.3,94.4,20.88,546.3,12.54,1632.8
fish_chicken_onion,350.2_111.9_202.8,stir_fry,608.2,661.8,25.82,40.69,48.09,3058.6,118.6,132.0,89.2,4.56,1306.7
cucumber,333.8,steam,323.9,54.5,2.48,0.64,9.71,344.0,0.0,13.68,78.9,1.66,295.5
garlic_tomato,231.1_172.3,stir_fry,367.3,357.6,11.29,2.82,71.74,1501.5,0.0,15.74,106.3,3.41,850.6
eggplant,253.5,stir_fry,229.6,83.4,2.51,1.77,14.34,1384.8,0.0,4.61,60.3,1.25,296.0
cucumber_tomato_ginger_egg,72.4_452.6_233.1_380.1,pan_fry,931.0,1364.5,53.67,104.93,51.35,4974.1,2223.6,30.81,342.3,12.99,1847.4
egg,387.3,stir_fry,346.1,713.9,47.84,51.84,14.01,2080.5,2265.7,0.0,218.1,7.74,494.3
eggplant_egg_carrot,496.4_96.9_447.8,boil,1119.3,437.6,20.95,10.06,65.83,1063.6,566.9,34.64,301.7,8.35,1134.9
tofu,439.2,steam,405.6,352.9,33.32,16.06,18.75,638.5,0.0,0.0,733.4,8.32,513.1
pork_tofu,274.4_247.0,steam,505.6,1234.6,52.58,106.23,17.06,815.0,219.5,0.0,420.5,9.05,793.6
ginger,118.3,pan_fry,101.2,74.0,1.38,2.48,11.54,574.9,0.0,1.32,32.2,1.68,292.8
cabbage_bell_pepper_cauliflower,407.9_308.0_447.8,steam,1104.6,331.3,18.38,2.23,59.43,1458.5,0.0,388.86,331.9,8.94,1975.1
cauliflower_eggplant,236.7_450.9,stir_fry,636.9,231.7,9.08,4.81,38.02,3920.5,0.0,56.4,162.5,4.94,991.5
chicken,159.3,pan_fry,142.6,336.4,27.84,24.13,1.97,864.7,168.9,0.0,14.3,2.2,347.2
egg_cabbage_small_pepper,147.4_170.5_53.5,stir_fry,350.3,492.2,20.82,36.86,19.32,2132.4,862.3,50.69,187.8,4.74,471.6
potato,96.2,steam,90.9,76.0,1.88,0.19,16.7,107.3,0.0,12.44,7.6,0.78,284.5
cabbage,366.3,steam,364.8,94.0,5.3,0.73,16.57,588.4,0.0,74.82,181.7,2.23,425.0
cucumber_shrimp_egg,344.1_453.7_63.4,boil,948.2,484.3,84.18,8.21,18.43,1251.1,1201.2,12.76,261.9,7.21,959.1
small_pepper_garlic_carrot,226.5_318.0_388.3,steam,900.0,658.5,20.23,2.28,139.26,1137.7,0.0,180.75,330.4,11.07,1923.6
beef,298.6,boil,313.2,338.4,52.13,11.87,5.77,514.6,250.8,0.0,64.4,9.39,449.5
onion,58.4,steam,55.0,24.8,0.6,0.12,5.33,66.8,0.0,2.22,14.2,0.34,76.8
small_pepper_onion,163.1_440.0,steam,602.9,253.3,6.79,1.52,53.12,567.4,0.0,124.0,164.1,4.89,881.4
pepper_pineapple,166.8_410.6,stir_fry,516.3,1149.2,24.55,58.61,130.88,2599.6,0.0,26.93,68.8,12.35,1868.2
beef_ginger_small_pepper_cauliflower,129.0_472.5_388.7_348.6,roast,1015.7,925.8,40.19,36.77,108.53,4711.2,108.4,210.06,384.3,19.83,2736.8
cucumber_tofu,102.9_266.2,roast,271.5,307.5,20.27,17.93,16.26,1203.6,0.0,2.35,459.8,5.49,390.5
shrimp_beef_pepper_egg,285.0_238.3_182.9_185.9,pan_fry,744.2,1912.2,139.52,104.24,103.99,4335.1,1809.2,0.0,282.7,25.71,2839.5
bell_pepper_pineapple,188.8_95.1,stir_fry,268.5,123.2,2.7,1.65,24.38,1638.1,0.0,79.28,27.9,1.53,526.6
chicken_tofu,409.0_434.4,pan_fry,741.6,1586.4,102.11,120.81,22.66,4136.9,433.5,0.0,750.1,13.96,1342.6
small_pepper_apple,454.4_453.4,boil,948.2,453.5,6.12,2.61,101.38,846.3,0.0,282.15,173.8,8.58,1043.5
chicken_pineapple_potato,80.0_52.2_136.5,boil,295.9,251.4,16.28,7.61,29.46,195.0,84.8,18.44,23.6,2.36,495.4
orange_tomato_fish,309.1_422.8_230.2,steam,950.0,323.6,8.74,1.84,68.01,1225.3,0.0,214.07,169.7,3.52,1592.9
egg,185.7,roast,148.6,298.5,22.82,20.16,6.45,994.4,1086.3,0.0,106.0,3.65,246.0
onion_egg,230.6_472.2,pan_fry,615.1,1124.4,58.33,84.7,32.19,3846.1,2762.4,5.53,313.8,10.77,896.7
fish,271.0,stir_fry,239.1,107.0,3.21,1.9,19.28,1189.4,0.0,97.9,24.1,1.34,646.2
tofu,475.3,boil,526.1,370.7,34.64,16.99,19.81,305.3,0.0,0.0,727.6,8.67,419.0
garlic,86.4,roast,65.0,114.4,3.49,0.6,23.74,237.0,0.0,1.46,33.2,1.04,219.5
egg,455.5,pan_fry,408.4,942.7,56.84,74.14,12.0,2633.1,2664.7,0.0,250.8,8.99,584.6
bell_pepper_tomato_cabbage_pork,432.3_473.9_52.5_133.6,roast,871.2,1024.8,26.2,75.35,60.44,3114.2,106.9,132.89,118.5,6.54,1939.5
cauliflower_pork_garlic_cabbage,279.9_172.2_412.7_410.9,boil,1421.0,1336.6,47.87,62.03,146.7,1438.3,137.8,154.47,421.7,12.42,1933.4
fish,271.4,stir_fry,239.1,105.2,3.28,1.9,18.75,1018.8,0.0,98.72,24.2,1.34,656.4
shrimp,50.4,roast,37.0,47.0,8.61,0.88,1.16,218.8,92.2,0.0,17.9,0.51,89.8
fish_small_pepper,457.1_457.1,boil,1002.3,341.6,10.9,2.58,68.69,625.6,0.0,451.49,203.1,8.39,1642.0
kiwi_apple,451.2_88.7,steam,494.9,348.9,3.52,2.75,77.5,589.0,0.0,130.08,125.1,5.95,661.6
garlic_cauliflower_ginger,389.6_150.3_250.6,stir_fry,719.1,736.5,21.55,9.04,142.24,3682.8,0.0,45.87,257.4,9.87,1947.5
ginger_fish_garlic_pork,243.3_126.9_72.5_396.6,braise,849.8,2027.7,54.5,162.78,86.15,8620.9,317.3,42.17,131.6,11.45,1704.8
banana,282.8,steam,275.3,271.3,3.8,0.55,62.78,280.6,0.0,12.34,20.2,1.11,633.9
small_pepper,70.4,steam,65.5,31.4,0.89,0.28,6.34,89.5,0.0,51.36,25.8,1.0,139.8
strawberry_lemon_garlic,374.3_358.6_318.6,boil,1089.7,666.4,20.33,5.31,134.3,1120.5,0.0,120.39,523.3,12.76,1504.9
garlic_apple_fish_beef,214.3_187.9_72.7_100.7,boil,649.7,509.5,28.4,5.06,87.6,526.0,84.6,39.86,115.3,7.12,873.2
cabbage,287.6,stir_fry,251.7,95.8,3.96,2.01,15.45,1678.4,0.0,40.81,140.9,1.71,294.2
bell_pepper_chicken,176.7_304.4,stir_fry,432.7,774.9,56.2,52.88,18.52,2891.7,322.7,65.08,42.7,5.22,1073.6
cauliflower,338.7,boil,384.5,92.1,6.25,0.63,15.36,352.8,0.0,79.65,72.7,3.52,458.1
beef,132.1,steam,129.9,159.9,25.08,5.45,2.64,274.3,111.0,0.0,30.0,4.41,267.5
egg_onion_potato,59.1_84.6_152.0,steam,294.2,237.1,11.21,5.56,35.57,523.8,345.7,22.16,65.2,2.86,639.3
chicken_pork,218.1_399.2,roast,480.4,1966.7,89.63,170.98,17.32,2121.3,550.5,0.0,44.0,9.52,1196.7
strawberry_carrot,313.9_490.5,roast,644.0,361.6,7.22,5.63,70.51,2220.8,0.0,56.25,212.9,10.51,1198.3
small_pepper_carrot_tofu,118.9_343.3_232.7,stir_fry,624.4,611.5,21.66,34.2,54.26,3844.8,0.0,71.44,529.7,9.34,1030.2
cauliflower,483.9,deep_fry,381.0,151.8,8.94,3.39,21.39,1083.5,0.0,48.4,111.1,5.31,745.7
pepper,334.3,roast,253.6,1268.7,45.07,45.42,169.91,1363.0,0.0,0.0,40.7,19.84,3072.9
chicken_eggplant,60.2_59.7,stir_fry,110.3,166.9,11.48,11.44,4.52,551.4,63.8,1.01,19.4,1.16,193.1
cucumber,280.2,stir_fry,253.7,67.9,2.03,1.96,10.52,1698.6,0.0,8.73,67.8,1.4,233.5
cucumber_garlic,104.8_269.8,stir_fry,337.9,380.6,11.66,2.62,77.59,2312.6,0.0,10.26,132.6,3.8,773.1
beef_pork_fish,413.0_288.3_362.2,steam,967.3,1760.2,121.85,124.38,38.34,2020.7,577.6,170.82,147.6,19.67,2241.8
egg,92.4,pan_fry,82.1,181.4,11.04,14.18,2.42,423.2,540.5,0.0,51.2,1.85,124.8
chicken_carrot_bell_pepper_cauliflower,460.6_110.0_470.8_430.6,stir_fry,1373.1,1753.2,98.89,115.6,79.31,8971.6,488.2,294.64,221.2,14.64,3124.4
egg_pepper_tomato_kiwi,285.2_114.2_368.0_57.4,boil,868.3,916.8,53.52,37.85,90.52,860.9,1668.4,41.55,213.7,13.88,1659.6
garlic_ginger,354.9_353.1,stir_fry,673.0,699.4,18.64,9.9,133.94,3512.8,0.0,14.44,234.9,9.11,1788.6
shrimp,289.1,steam,282.9,232.2,50.28,1.43,4.55,758.3,529.1,0.0,101.7,2.91,569.3
eggplant,191.4,roast,144.6,62.6,1.89,1.34,10.75,549.9,0.0,2.19,46.8,0.95,233.9
egg_fish_peach,118.5_174.6_332.3,roast,472.4,566.4,19.22,28.08,59.2,2252.6,693.2,54.81,100.3,5.9,1033.7
tofu_beef,208.0_362.7,steam,520.9,609.3,86.59,22.13,15.96,977.6,304.7,0.0,419.6,16.14,976.3
chicken_small_pepper_bell_pepper_cucumber,73.7_459.2_266.7_390.2,stir_fry,1116.8,722.4,23.99,35.27,77.24,4565.1,78.1,355.11,289.4,10.64,1974.4
bell_pepper_tofu,185.8_109.1,braise,290.2,233.9,10.02,11.09,23.51,2930.6,0.0,60.81,191.8,2.97,506.8
cauliflower,499.7,braise,482.4,213.7,9.22,3.5,36.34,3695.4,0.0,91.62,117.1,5.46,825.4
pepper,466.2,braise,453.9,1842.1,63.27,62.29,257.11,3517.1,0.0,0.0,55.8,27.54,4173.1
pork_carrot_potato,193.3_65.7_360.3,pan_fry,515.6,1388.6,30.55,110.02,69.05,2840.1,154.6,33.1,61.8,6.67,1433.5
beef_carrot_small_pepper,181.0_198.2_322.5,stir_fry,645.4,664.3,39.09,32.51,53.83,3792.9,152.0,163.4,220.6,12.27,1288.5
cabbage_potato,421.2_133.1,steam,503.3,212.0,8.35,1.12,42.14,821.4,0.0,107.82,213.1,3.59,907.4
cauliflower_shrimp_beef,222.8_143.0_487.6,boil,898.4,748.4,118.12,21.14,21.42,1254.8,671.3,50.96,201.1,19.02,1241.5
kumquat_eggplant,311.9_179.2,boil,522.9,231.3,4.64,0.95,51.06,494.7,0.0,45.15,204.5,3.87,480.9
strawberry,254.6,boil,275.3,83.9,2.29,0.47,17.63,230.2,0.0,43.72,43.5,4.42,225.1
onion_carrot,192.1_420.2,pan_fry,523.1,266.7,5.93,4.29,51.1,2069.3,0.0,19.35,178.3,5.42,904.9
garlic,173.1,boil,182.8,218.1,6.91,0.33,46.89,180.1,0.0,5.02,64.9,1.96,384.0
lemon_kiwi_strawberry,105.7_371.1_386.9,boil,915.4,404.0,7.25,3.95,84.87,700.7,0.0,157.76,258.6,11.71,923.5
potato,108.1,boil,111.8,81.4,1.94,0.2,17.94,99.3,0.0,10.91,8.3,0.84,267.5
pork_cabbage,147.2_234.6,stir_fry,339.3,751.1,21.32,66.57,16.68,2197.1,117.8,36.05,123.9,3.81,498.6
egg_cabbage,65.4_159.2,stir_fry,205.0,262.2,10.29,19.66,11.03,1406.3,382.6,23.33,115.6,2.27,260.1
egg_ginger_cucumber,243.1_390.3_75.6,boil,777.8,528.8,33.36,22.35,48.57,734.5,1422.1,8.91,248.9,10.08,1130.6
eggplant_cauliflower_fish,365.7_278.0_127.0,deep_fry,628.0,236.7,10.3,5.39,36.74,1463.5,0.0,43.7,163.1,5.51,1153.1
garlic,472.2,pan_fry,427.9,592.4,19.08,3.31,121.58,2399.9,0.0,10.73,186.4,5.57,1248.8
pork,439.0,steam,427.6,1728.1,53.8,163.4,10.59,883.3,351.2,0.0,26.0,7.03,829.1
cauliflower_beef_tofu,318.3_420.2_182.2,pan_fry,818.1,1283.6,95.24,87.59,28.59,3678.4,353.0,62.51,477.9,20.68,1533.8
beef_cabbage_cucumber_fish,219.9_161.3_226.7_454.3,boil,1150.3,473.0,48.66,10.61,45.71,1150.2,184.7,214.8,217.6,11.07,1473.5
potato_carrot_beef_pepper,148.9_209.9_168.0_367.9,steam,839.2,1764.1,86.39,51.04,239.81,1150.1,141.1,33.54,160.2,31.34,4594.1
beef,416.6,boil,463.4,473.7,73.22,16.51,8.04,696.4,349.9,0.0,89.3,12.93,645.6
ginger,350.1,stir_fry,311.1,233.8,4.18,7.35,37.73,1243.5,0.0,4.74,95.2,4.85,905.2
tomato_small_pepper_pork_cauliflower,198.9_112.8_363.2_202.9,stir_fry,806.8,1913.9,50.66,170.36,44.51,3700.1,290.6,107.01,127.7,10.36,1525.9
fish,300.1,stir_fry,256.1,117.2,3.67,2.1,20.9,1761.7,0.0,106.4,27.1,1.48,675.1
grape_pineapple_chicken_garlic,217.4_344.2_280.8_499.9,stir_fry,1252.1,2004.2,73.68,98.61,205.5,8038.2,297.6,50.78,267.3,12.98,2451.6
beef_shrimp,417.1_382.2,stir_fry,749.7,1256.3,140.07,68.0,21.01,3967.1,1049.8,0.0,229.1,17.84,1490.5
pepper,228.8,pan_fry,196.4,944.6,31.87,39.67,115.02,999.2,0.0,0.0,27.6,13.63,2199.8
pepper,241.3,steam,232.1,917.8,34.48,29.1,129.5,330.6,0.0,0.0,29.1,14.6,2408.9
chicken,420.0,stir_fry,374.2,896.5,75.17,61.85,9.81,2493.6,445.2,0.0,38.1,5.8,865.4
potato,327.4,stir_fry,303.4,269.0,6.06,2.29,56.04,1464.9,0.0,29.96,26.2,2.66,988.7
ginger_potato,318.8_339.4,stir_fry,583.1,497.9,9.86,9.07,94.2,3528.8,0.0,38.44,113.5,7.25,1868.2
tomato,448.2,stir_fry,400.0,127.4,3.62,3.14,21.17,2507.1,0.0,27.31,44.1,1.79,621.7
egg,462.8,stir_fry,410.3,904.9,55.83,68.05,17.27,2286.1,2707.4,0.0,257.5,9.28,622.4
ginger_cauliflower,206.5_391.4,stir_fry,526.3,277.8,10.05,7.08,43.47,2368.8,0.0,90.91,144.4,7.31,1218.0
chicken_pepper_tomato,458.4_314.2_299.5,boil,1199.1,1911.7,126.97,76.63,178.56,976.6,485.9,23.38,101.7,25.06,3462.4
small_pepper,77.4,stir_fry,71.4,42.4,0.92,1.08,7.24,299.2,0.0,36.39,28.5,1.08,151.3
beef,391.4,boil,428.2,457.0,71.39,15.58,7.8,508.6,328.8,0.0,85.5,12.24,617.9
bell_pepper,319.8,roast,237.8,127.2,3.76,2.24,23.01,975.5,0.0,89.85,28.4,1.58,734.6
small_pepper_orange,233.1_227.6,boil,506.9,217.2,4.24,1.31,47.11,410.0,0.0,173.12,159.1,3.54,593.0
eggplant_cauliflower_ginger_egg,321.3_117.9_274.2_233.3,boil,1036.4,562.1,36.63,21.36,55.83,1160.5,1364.8,43.44,291.0,10.71,1322.5
eggplant,464.6,roast,348.8,151.3,4.81,3.25,25.69,1762.1,0.0,5.8,113.4,2.34,565.7
peach,390.4,boil,417.8,206.3,3.18,0.36,47.58,294.6,0.0,11.64,21.9,2.95,458.3
pepper_cauliflower_eggplant,274.7_471.5_385.2,stir_fry,1058.0,1835.2,50.34,99.2,185.26,4999.2,0.0,112.38,235.8,23.48,3664.0
cabbage_beef_eggplant,111.1_476.4_420.5,pan_fry,891.7,1166.2,91.91,73.75,33.71,4959.5,400.2,19.38,260.7,18.23,1544.4
