ingredients,raw_weights_g,cooking_method,cooked_weight_g,cooked_energy_kcal,cooked_protein_g,cooked_fat_g,cooked_carbohydrate_g,cooked_sodium_mg,cooked_cholesterol_mg,cooked_vitamin_c_mg,cooked_calcium_mg,cooked_iron_mg,cooked_potassium_mg
small_pepper,313.7,steam,301.2,136.2,3.87,1.2,27.49,445.5,0.0,214.0,114.8,4.4,604.3
cucumber_cauliflower,205.0_342.2,boil,588.3,125.6,7.98,1.01,21.13,596.2,0.0,93.7,119.4,4.57,642.1
carrot,103.3,steam,96.2,41.4,0.97,0.21,8.91,214.9,0.0,7.08,33.4,1.04,178.4
egg_beef,134.2_467.5,boil,649.0,726.5,102.35,29.5,12.91,800.0,1177.8,0.0,170.2,16.93,851.8
egg_pepper_bell_pepper,447.0_60.0_152.6,boil,693.8,882.7,64.84,45.56,53.33,858.8,2614.9,63.33,262.7,12.71,1201.4
shrimp_ginger,100.9_90.3,steam,189.3,126.3,18.28,1.0,11.03,408.8,184.6,1.73,59.1,2.29,425.6
cucumber,482.6,stir_fry,433.3,119.1,3.65,3.38,18.52,1952.0,0.0,15.9,117.5,2.44,424.9
carrot_beef,260.1_305.8,boil,589.3,463.4,57.67,13.0,28.95,729.6,256.9,13.45,148.5,11.91,834.5
garlic,234.7,stir_fry,206.7,308.4,9.81,1.64,63.58,1044.0,0.0,6.13,91.9,2.86,599.2
banana,136.9,boil,155.3,126.1,1.72,0.27,29.22,89.9,0.0,4.45,9.1,0.52,243.8
tofu_ginger,180.2_490.3,steam,608.5,397.3,20.32,9.34,58.01,1036.1,0.0,9.48,432.1,10.26,1455.7
tofu_fish,225.4_58.2,roast,227.5,278.9,17.47,16.16,15.91,932.0,0.0,15.48,374.9,4.57,382.4
pork_cabbage,208.9_370.8,steam,537.6,886.7,31.79,74.69,21.82,887.7,167.1,73.23,190.4,5.55,826.4
carrot_potato_garlic,312.2_390.0_216.8,stir_fry,865.4,763.0,19.35,6.43,156.93,3721.3,0.0,51.85,213.4,8.72,2101.0
tofu,74.4,stir_fry,67.1,90.8,5.53,6.05,3.56,303.6,0.0,0.0,123.9,1.4,83.0
pepper_cucumber_carrot_egg,418.6_254.7_173.1_450.3,boil,1347.8,2257.8,115.04,88.25,250.85,1652.5,2634.3,18.43,405.5,35.58,4166.1
carrot,375.1,pan_fry,313.1,164.7,3.36,2.63,31.91,1353.1,0.0,15.99,119.6,3.74,587.1
cauliflower_egg,443.1_410.2,steam,841.3,688.2,59.69,35.98,31.41,1646.8,2399.7,124.61,329.3,13.28,1344.7
shrimp_chicken,331.6_72.9,steam,386.8,386.7,72.08,8.15,6.27,880.1,684.1,0.0,123.6,4.4,839.9
chicken_tofu,196.0_175.9,stir_fry,321.6,629.5,47.83,43.04,12.71,2326.2,207.8,0.0,304.8,6.14,611.9
fish,255.3,steam,241.5,82.3,3.22,0.49,16.25,283.4,0.0,127.27,23.0,1.27,637.2
chicken,306.1,boil,333.2,474.0,52.96,27.42,3.85,411.0,324.5,0.0,25.9,4.05,531.9
small_pepper,297.0,stir_fry,279.1,166.0,3.45,4.16,28.68,1649.5,0.0,143.59,109.0,4.17,550.2
cauliflower_ginger,363.2_253.3,pan_fry,540.8,272.4,10.09,7.86,40.32,2825.5,0.0,70.58,150.0,7.62,1292.5
chicken_egg,464.7_358.3,boil,914.5,1198.7,122.85,71.66,15.58,1247.7,2588.6,0.0,228.6,13.18,1169.2
eggplant_carrot_bell_pepper_cucumber,202.9_108.6_362.8_77.7,boil,836.9,217.5,7.79,1.44,43.35,535.2,0.0,158.61,125.5,4.15,1081.1
chicken_fish_eggplant_ginger,423.7_186.8_336.5_444.3,deep_fry,1028.2,2017.3,84.36,152.39,77.07,2701.9,449.1,31.12,258.8,14.47,2737.7
beef,430.0,stir_fry,405.1,761.5,78.89,43.68,13.21,2985.1,361.2,0.0,99.0,14.39,799.7
shrimp_garlic,335.0_473.0,stir_fry,735.0,934.4,75.73,9.17,137.22,4896.1,613.1,10.88,301.4,9.05,1813.5
ginger_fish,330.4_298.0,stir_fry,581.2,343.9,7.43,9.02,58.25,2484.3,0.0,103.05,118.0,6.02,1490.8
cabbage,233.0,stir_fry,207.3,78.1,3.2,1.63,12.66,1377.6,0.0,32.64,114.3,1.37,243.9
tomato,477.8,steam,454.1,99.8,4.06,0.93,18.81,495.2,0.0,41.36,48.2,1.95,670.3
cabbage,261.4,stir_fry,237.0,87.8,3.51,1.83,14.32,1625.8,0.0,37.93,127.5,1.6,275.0
chicken,213.5,braise,211.8,401.9,38.0,23.48,9.65,1893.6,226.3,0.0,18.9,3.03,438.4
pepper_carrot,459.2_435.3,steam,831.4,1875.8,69.71,53.62,278.6,1280.2,0.0,28.17,194.8,32.3,5027.6
tomato,339.2,stir_fry,316.0,98.2,2.75,2.37,16.45,1363.5,0.0,23.67,34.1,1.38,483.5
cabbage,203.2,stir_fry,178.6,67.7,2.76,1.42,10.97,1196.1,0.0,26.19,98.4,1.23,210.7
bell_pepper_egg_tomato,175.5_101.8_424.7,deep_fry,575.6,505.5,17.44,35.56,28.94,1759.5,595.5,38.54,114.5,4.67,1049.6
onion_cucumber,483.8_50.6,stir_fry,468.8,243.4,5.13,3.74,47.3,2742.2,0.0,14.1,126.7,3.19,621.5
shrimp_cucumber,483.5_129.7,stir_fry,554.9,475.5,80.66,9.37,17.14,4208.7,884.8,4.45,204.2,5.59,978.3
carrot_cucumber_onion_garlic,117.0_422.7_195.6_491.6,stir_fry,1066.2,891.3,26.76,8.59,176.73,6827.8,0.0,38.35,380.4,10.18,2104.8
eggplant_shrimp_tomato_cucumber,393.5_62.3_279.0_298.8,braise,972.9,416.2,18.33,7.89,67.98,7424.2,114.0,27.08,216.2,5.21,1145.9
shrimp,144.9,pan_fry,124.5,128.0,24.05,2.54,2.24,715.5,265.2,0.0,51.5,1.47,274.0
ginger,64.0,stir_fry,57.2,42.4,0.76,1.34,6.82,275.1,0.0,0.88,17.3,0.9,160.0
pepper_potato_beef,111.2_76.1_152.2,pan_fry,299.7,888.4,45.08,46.75,71.85,1588.4,127.8,6.33,53.5,12.27,1542.9
grape_cauliflower_pork_egg,298.1_383.7_365.0_384.1,steam,1382.1,2139.7,102.33,162.5,66.97,2122.9,2539.0,145.14,334.5,18.89,2122.8
strawberry_egg_bell_pepper,235.5_132.5_340.0,steam,677.9,367.7,22.94,12.2,41.53,882.9,775.1,209.23,149.8,8.51,1285.6
grape_pineapple,418.1_400.5,boil,884.3,368.8,3.62,1.18,85.93,660.4,0.0,70.98,64.7,3.93,631.7
cucumber,432.3,boil,466.8,68.5,3.13,0.84,12.11,443.5,0.0,14.3,97.8,2.07,320.7
bell_pepper_garlic_cauliflower_pork,367.7_498.3_447.2_103.2,deep_fry,1094.4,2148.7,44.18,142.84,171.61,4043.0,82.6,112.29,333.3,14.44,2796.7
pork,132.3,stir_fry,120.9,537.2,15.7,50.89,4.1,887.4,105.8,0.0,7.8,2.09,235.6
beef_small_pepper,131.5_335.1,stir_fry,427.4,468.8,28.23,24.02,34.91,2382.2,110.5,163.27,153.8,8.86,855.6
fish_ginger,230.1_91.6,roast,252.7,151.4,3.77,3.53,26.13,829.1,0.0,57.98,45.1,2.41,779.5
carrot_fish_beef_tomato,287.2_139.2_205.2_360.2,steam,936.6,488.2,46.8,9.71,53.39,1881.1,172.4,131.93,184.9,11.75,1694.2
tofu_small_pepper,54.1_408.7,stir_fry,415.0,312.6,9.17,12.73,40.36,2266.7,0.0,188.39,244.6,6.71,840.7
egg_carrot_tomato,357.9_61.6_452.9,stir_fry,814.4,1094.5,48.04,81.74,41.67,4751.9,2093.7,32.98,267.6,9.53,1244.7
pepper_tomato_egg_onion,86.9_193.6_200.8_250.8,roast,572.6,952.5,40.61,49.7,85.7,1996.4,1174.7,14.53,201.3,11.41,1633.2
shrimp_potato,120.6_245.4,stir_fry,320.5,317.5,25.08,3.83,45.69,1934.5,220.7,25.48,62.1,3.13,927.3
ginger_cucumber,95.6_403.6,roast,374.8,161.0,4.21,4.83,25.18,1168.9,0.0,9.91,122.8,3.32,568.4
shrimp,274.1,stir_fry,258.3,254.4,46.1,4.8,6.72,2043.5,501.6,0.0,95.7,2.7,502.9
onion_tofu,373.0_387.9,stir_fry,719.0,820.0,32.66,52.84,53.45,4401.1,0.0,11.45,712.5,9.47,860.2
potato_shrimp,202.4_324.8,stir_fry,482.7,459.6,57.09,7.1,41.82,2394.7,594.4,21.03,129.7,4.79,1218.8
tofu_fish_garlic,431.7_464.0_443.4,stir_fry,1177.6,1498.3,57.36,62.26,177.15,4904.3,0.0,174.94,906.9,16.02,2798.6
pepper_cauliflower,247.3_125.8,stir_fry,338.2,1114.9,37.18,47.35,135.01,1293.9,0.0,28.44,59.0,16.25,2551.0
tomato_carrot,175.3_245.3,steam,385.4,134.8,3.77,0.81,28.11,641.3,0.0,33.66,96.2,3.1,694.1
shrimp_cabbage,106.1_143.1,steam,227.5,123.6,20.85,0.8,8.24,504.7,194.2,30.73,106.4,1.95,385.1
fish_potato,315.2_102.8,stir_fry,385.1,211.5,5.55,2.93,40.76,1473.8,0.0,133.13,36.8,2.41,1036.7
tomato,241.7,steam,233.4,51.1,2.01,0.47,9.71,316.2,0.0,23.44,24.6,0.99,346.9
beef_shrimp,198.7_250.3,stir_fry,420.5,653.4,79.29,31.6,12.96,2720.2,625.0,0.0,133.0,9.2,788.4
orange_lemon_eggplant_carrot,417.7_459.1_112.1_299.6,steam,1267.2,555.8,11.63,7.07,111.42,2022.7,0.0,142.6,726.2,7.99,2029.6
pepper_cucumber_egg,86.7_486.1_323.2,braise,831.6,1178.5,55.43,64.25,94.62,5657.6,1890.7,14.08,307.7,13.86,1533.9
carrot,122.7,stir_fry,106.6,58.8,1.11,0.86,11.65,622.5,0.0,5.81,39.0,1.22,196.1
shrimp,105.1,pan_fry,90.9,92.7,17.46,1.84,1.57,498.7,192.3,0.0,37.4,1.07,184.3
fish_bell_pepper_onion_tofu,325.1_258.7_354.8_495.4,steam,1430.5,735.8,48.59,19.8,90.83,1405.4,0.0,305.29,957.6,14.58,2490.3
onion_tomato,62.9_261.2,stir_fry,294.6,107.3,2.8,2.27,18.92,1588.3,0.0,19.29,41.7,1.39,429.5
kiwi_beef_eggplant,443.0_93.1_116.0,steam,631.5,439.8,21.91,6.79,72.77,909.5,78.2,152.1,171.4,9.01,896.4
cauliflower_onion,83.9_477.3,steam,551.7,223.9,6.85,1.08,46.71,641.7,0.0,44.19,134.5,3.74,757.2
garlic_egg,223.4_339.6,braise,533.5,986.5,49.63,47.69,89.68,4046.5,1986.7,4.38,278.1,9.5,980.4
potato,97.1,boil,109.3,73.8,1.79,0.19,16.22,71.9,0.0,11.41,7.5,0.75,242.6
bell_pepper_tofu_garlic_chicken,108.5_325.5_151.4_297.3,deep_fry,694.7,1654.4,83.12,118.4,64.08,2798.7,315.1,17.37,626.9,12.84,1556.8
egg_fish_potato,467.0_355.8_86.7,pan_fry,776.1,1527.0,63.08,119.95,48.78,4910.1,2731.9,106.34,295.1,11.96,1753.9
cabbage_cauliflower_ginger,147.3_484.5_136.7,stir_fry,674.9,306.7,13.04,7.29,47.22,3455.6,0.0,113.71,224.1,8.28,1360.3
cabbage_shrimp,201.8_165.9,boil,385.7,178.3,30.28,1.18,11.64,532.1,303.6,29.65,146.9,2.68,421.5
shrimp,349.0,steam,329.8,284.3,61.63,1.68,5.66,827.7,638.7,0.0,121.6,3.43,705.6
chicken_ginger,56.8_215.3,boil,299.5,194.5,12.51,6.24,22.07,227.4,60.2,3.6,60.2,3.58,547.0
chicken_beef,343.0_452.8,stir_fry,712.5,1555.6,142.9,100.33,20.26,5042.7,743.9,0.0,134.0,19.63,1502.3
potato,242.0,roast,181.1,201.8,4.42,1.69,42.22,645.7,0.0,15.98,19.4,1.97,705.8
cucumber_pork,210.8_95.8,stir_fry,273.7,513.9,12.89,46.41,11.16,1736.0,76.6,7.16,55.4,2.58,357.0
egg,365.2,deep_fry,264.7,765.8,43.92,61.32,9.57,1217.0,2136.4,0.0,207.8,7.18,437.6
onion_garlic,160.3_51.2,steam,194.5,133.7,3.95,0.41,28.55,329.5,0.0,7.81,58.1,1.57,350.5
shrimp,58.1,stir_fry,52.7,54.1,9.9,1.02,1.34,316.3,106.3,0.0,20.0,0.57,109.8
pepper_cucumber,422.4_214.6,stir_fry,567.1,1900.5,58.25,86.52,222.2,3366.7,0.0,7.01,100.8,26.67,3898.7
cucumber_ginger,195.4_307.5,steam,501.6,187.7,5.16,2.22,36.77,741.0,0.0,16.41,127.9,5.26,1001.9
egg_peach_tofu_onion,325.6_161.2_97.0_149.5,boil,760.7,649.5,49.23,30.2,45.2,945.5,1904.8,8.73,369.6,10.1,767.3
egg_lemon,423.2_170.6,steam,559.2,658.8,56.51,37.98,22.73,1234.8,2475.7,20.09,414.9,10.0,951.0
egg,218.2,pan_fry,183.9,404.6,27.05,30.37,5.76,1343.5,1276.5,0.0,122.6,4.31,292.5
pork_ginger_eggplant_tomato,438.7_402.6_398.3_407.4,stir_fry,1517.0,2807.5,64.46,239.84,97.78,6611.9,351.0,37.53,266.5,16.01,2953.6
cauliflower_banana,483.9_64.9,stir_fry,509.4,233.5,9.93,3.84,39.79,2219.2,0.0,106.4,114.8,5.61,949.6
cauliflower_cucumber_onion,55.0_484.1_418.7,steam,939.9,272.6,9.32,1.85,54.66,888.8,0.0,57.01,227.9,5.59,1080.3
ginger_cabbage_beef_egg,123.2_267.9_93.3_497.9,stir_fry,924.5,1409.9,84.71,96.79,49.97,5769.4,2991.1,41.33,458.0,16.64,1403.6
eggplant,214.7,pan_fry,183.2,61.9,2.15,1.5,9.95,850.9,0.0,3.38,50.6,1.08,261.4
small_pepper_cabbage,103.4_54.8,boil,177.3,59.1,1.99,0.5,11.65,153.3,0.0,63.05,61.3,1.69,205.1
tomato,456.1,steam,416.3,96.5,3.84,0.88,18.32,438.2,0.0,42.93,46.3,1.82,693.8
shrimp_chicken_egg_ginger,366.5_483.6_223.4_330.5,stir_fry,1298.2,2237.1,174.28,142.03,65.44,9589.6,2490.2,4.16,390.0,19.49,2864.8
beef_eggplant,51.5_139.0,braise,173.6,155.9,10.3,6.96,13.04,1391.1,43.3,1.9,44.8,2.42,235.3
fish,321.5,stir_fry,295.4,127.7,3.79,2.25,23.08,1784.4,0.0,107.66,29.2,1.59,769.6
pineapple,107.8,steam,104.6,50.1,0.5,0.11,11.77,93.9,0.0,10.42,12.9,0.64,113.0
pepper,291.6,stir_fry,268.4,1147.1,39.87,44.42,146.96,1612.9,0.0,0.0,34.8,17.27,2567.2
eggplant,235.2,stir_fry,217.8,79.6,2.36,1.65,13.83,971.8,0.0,4.09,56.0,1.17,274.8
beef_cucumber_tomato_pork,347.7_208.5_407.4_254.9,roast,917.8,1782.0,96.8,134.8,45.41,5388.9,496.0,22.18,186.5,18.09,1849.4
small_pepper_cabbage_ginger,311.6_401.9_422.9,pan_fry,942.4,547.1,14.74,16.06,85.91,4558.8,0.0,180.63,430.0,12.71,2005.2
tofu_shrimp,106.8_160.0,pan_fry,225.9,318.7,35.58,16.63,6.67,1233.3,292.8,0.0,235.7,3.69,412.4
fish_peach,356.3_119.8,steam,442.4,176.7,5.36,0.84,36.92,474.2,0.0,190.12,38.5,2.78,1080.1
shrimp_bell_pepper,466.3_285.7,roast,602.2,546.7,81.06,10.16,32.77,2505.2,853.3,68.06,190.5,6.03,1494.2
kiwi_potato_bell_pepper,245.3_296.4_89.5,steam,599.0,429.5,8.59,2.2,93.83,582.6,0.0,165.32,99.8,5.76,1428.5
cabbage_garlic_eggplant,132.7_484.6_332.3,steam,865.0,734.9,26.01,1.82,153.61,1072.3,0.0,52.0,335.2,8.24,1938.3
pepper_cauliflower_tofu_carrot,432.1_172.7_439.9_78.5,boil,1228.5,1993.0,93.52,64.21,260.28,1090.0,0.0,49.59,802.5,35.19,4163.6
cabbage,212.2,stir_fry,189.9,69.6,2.91,1.49,11.15,1067.5,0.0,31.04,105.0,1.3,215.4
garlic_egg,67.2_292.9,braise,359.3,604.0,38.01,33.14,38.41,2467.0,1713.5,1.36,188.1,6.72,498.1
chicken,78.2,boil,88.1,119.7,13.23,6.98,0.98,92.0,82.9,0.0,6.7,1.06,133.9
egg_tomato_bell_pepper_eggplant,262.1_55.1_492.0_464.5,pan_fry,1059.6,1207.7,43.7,87.81,60.65,4315.6,1533.3,173.78,306.5,10.28,2215.0
eggplant,431.5,braise,427.6,185.2,4.38,3.02,35.14,3505.4,0.0,6.99,101.9,2.12,468.8
cabbage,329.5,stir_fry,295.4,111.3,4.54,2.31,18.09,1374.3,0.0,43.9,162.0,1.95,332.1
ginger_garlic_potato_shrimp,362.5_230.7_481.9_127.5,stir_fry,1055.9,1057.2,44.59,14.83,186.35,6908.3,233.3,54.76,271.0,12.75,3116.1
grape_pepper_cabbage_apple,460.3_434.4_208.9_236.4,stir_fry,1214.3,2720.7,65.66,131.32,319.06,7810.8,0.0,71.47,183.4,31.18,4711.2
chicken_pepper,417.8_478.2,stir_fry,809.0,2765.1,139.18,131.7,255.79,3347.3,442.9,0.0,94.1,34.74,5194.1
eggplant,155.6,stir_fry,136.2,52.7,1.6,1.09,9.13,531.9,0.0,2.85,37.7,0.77,186.2
eggplant_small_pepper_fish,351.8_190.8_53.5,steam,595.1,192.3,6.66,1.53,37.99,759.1,0.0,173.22,162.0,4.62,924.1
garlic,269.4,steam,250.2,347.7,11.65,0.52,74.1,313.1,0.0,10.06,107.1,3.22,726.8
pepper,472.2,steam,441.7,1793.8,68.69,56.25,253.17,419.8,0.0,0.0,56.6,28.83,4530.5
tofu_small_pepper_carrot,405.2_262.0_127.6,stir_fry,741.2,879.9,34.32,57.03,57.33,4383.6,0.0,125.23,788.5,12.41,1106.9
pineapple,326.4,stir_fry,303.6,159.8,1.5,1.14,35.88,1768.9,0.0,19.39,39.2,1.94,304.2
bell_pepper,320.8,stir_fry,304.6,124.7,3.74,2.25,22.37,1727.4,0.0,124.15,29.3,1.58,764.7
chicken_potato,216.7_297.8,stir_fry,466.1,894.0,42.88,54.6,57.78,2886.5,229.7,30.66,43.5,5.35,1341.4
onion,68.7,stir_fry,61.2,33.2,0.71,0.48,6.51,397.8,0.0,1.78,16.6,0.42,85.0
carrot_ginger_pineapple_shrimp,359.4_366.5_110.8_373.6,stir_fry,1109.8,826.1,71.2,17.14,96.75,7231.2,683.7,25.71,352.8,12.92,2238.5
cucumber_small_pepper_pork,371.7_493.3_370.8,braise,1158.5,2065.9,54.0,159.42,103.78,8218.1,296.6,220.09,289.2,14.76,1866.4
tomato,409.8,boil,464.7,83.7,3.35,0.79,15.79,288.3,0.0,29.71,39.0,1.55,470.8
pork,234.8,steam,215.5,912.6,29.73,85.69,5.61,340.6,187.8,0.0,14.1,3.79,417.9
orange_beef_potato_small_pepper,182.6_139.5_487.8_247.1,steam,1024.6,744.9,40.25,7.88,128.24,1441.3,117.2,259.87,227.9,12.19,2418.7
onion,205.7,stir_fry,180.5,100.6,2.02,1.44,19.89,714.8,0.0,5.59,49.1,1.23,251.7
cabbage_cauliflower,460.6_95.4,stir_fry,504.9,186.4,8.09,3.89,29.77,3096.2,0.0,91.69,246.2,3.76,669.7
egg_cauliflower,152.7_236.8,pan_fry,344.5,521.9,23.29,41.3,14.27,1603.6,893.3,44.08,138.9,5.68,581.7
cucumber_carrot,133.3_73.7,deep_fry,160.3,59.4,1.66,1.45,9.93,493.6,0.0,3.49,56.3,1.39,212.1
cucumber,80.0,boil,87.3,12.8,0.58,0.15,2.26,70.6,0.0,2.68,18.2,0.38,59.2
ginger,386.4,stir_fry,357.4,259.9,4.5,8.11,42.22,2127.4,0.0,5.84,104.8,5.51,941.1
pork_cabbage,327.8_70.9,stir_fry,351.7,1440.3,41.87,135.17,14.09,1613.5,262.2,9.4,54.0,5.73,641.4
pepper,63.2,stir_fry,55.9,253.5,8.85,10.17,31.66,305.6,0.0,0.0,7.7,3.74,595.1
carrot_beef,96.9_492.2,roast,446.3,769.9,92.12,34.68,22.33,2848.5,413.4,2.86,144.0,17.17,1021.9
eggplant_bell_pepper_onion,298.2_298.1_240.8,boil,902.7,264.1,8.89,1.57,53.6,860.1,0.0,136.36,148.5,4.27,1113.8
carrot_onion,461.4_216.5,steam,673.5,281.4,6.52,1.32,60.86,1229.0,0.0,38.61,199.5,5.89,1041.4
eggplant_chicken_pepper,430.4_67.9_299.7,stir_fry,713.6,1669.6,58.83,79.66,179.35,3951.3,72.0,7.63,147.6,21.47,3472.1
shrimp_tomato_tofu,482.1_233.8_309.6,boil,1124.0,660.7,104.31,13.75,29.92,1355.7,882.2,16.9,656.3,10.87,1305.6
garlic_shrimp_chicken,64.6_185.2_203.9,stir_fry,425.0,794.7,69.05,45.51,27.22,2702.3,555.0,1.58,106.4,5.55,984.4
eggplant,386.5,stir_fry,352.3,127.0,3.96,2.71,21.71,1396.7,0.0,7.18,91.6,1.94,472.0
carrot,224.0,boil,253.0,89.7,1.99,0.42,19.48,256.2,0.0,10.72,69.1,2.16,285.1
fish_bell_pepper_pork_garlic,292.7_167.3_405.1_234.6,deep_fry,857.0,2802.7,64.46,238.72,99.09,2356.2,324.1,77.01,158.5,11.74,2335.3
beef,408.4,steam,391.4,491.2,77.19,16.66,8.14,815.6,343.1,0.0,93.0,13.24,802.1
pepper_shrimp,434.6_72.6,deep_fry,405.2,2061.9,69.83,99.75,221.19,1352.8,132.9,0.0,78.7,27.2,4064.8
carrot,419.3,deep_fry,313.4,181.3,3.83,2.94,34.89,1056.6,0.0,7.74,135.8,4.16,658.9
small_pepper_potato,60.6_409.5,stir_fry,412.0,368.2,8.4,3.71,75.28,2789.9,0.0,72.14,55.6,4.1,1286.8
cauliflower_fish,487.3_497.0,stir_fry,905.0,374.0,15.67,6.89,62.33,4037.6,0.0,289.95,154.3,7.9,1948.9
tomato,199.9,boil,208.2,41.6,1.6,0.37,7.95,138.7,0.0,15.47,19.0,0.77,231.2
small_pepper,407.2,deep_fry,321.4,205.9,4.77,5.7,33.87,1097.0,0.0,83.69,151.8,5.68,755.3
beef,237.8,steam,221.6,289.5,46.04,9.63,4.68,496.6,199.8,0.0,54.4,7.7,483.5
small_pepper_cauliflower_bell_pepper_tofu,151.3_69.7_52.8_61.6,boil,358.7,149.8,8.43,2.95,22.37,274.9,0.0,128.63,167.3,4.14,486.2
pork_pepper_fish,499.4_70.7_376.3,stir_fry,880.5,2693.4,74.31,231.07,79.13,4681.4,399.5,124.37,73.0,14.01,2422.7
onion,245.2,boil,263.8,102.0,2.43,0.46,22.04,248.3,0.0,8.57,54.9,1.4,241.8
ginger_lemon_shrimp_eggplant,88.3_463.0_491.0_472.7,boil,1588.6,722.0,92.38,9.2,67.41,1891.1,898.5,56.6,749.9,11.65,2054.8
small_pepper_shrimp,332.0_377.6,deep_fry,542.6,510.8,67.99,11.26,34.38,1737.4,691.0,68.69,253.6,8.34,1291.7
small_pepper_eggplant_fish_ginger,384.6_295.5_496.4_214.7,steam,1354.6,517.7,16.96,4.45,102.45,1369.3,0.0,539.69,320.5,12.27,2813.4
eggplant,155.8,steam,154.7,39.5,1.59,0.31,7.6,211.5,0.0,3.91,37.7,0.77,208.2
garlic,368.0,pan_fry,312.4,474.8,15.05,2.58,97.86,1491.7,0.0,7.38,144.0,4.45,914.6
cauliflower,286.2,steam,281.0,79.9,5.7,0.56,13.02,377.6,0.0,88.83,65.5,3.12,506.2
garlic,417.7,stir_fry,371.1,555.9,17.43,2.92,114.96,1561.6,0.0,10.69,165.9,5.03,1080.3
bell_pepper,147.1,stir_fry,137.0,58.7,1.77,1.03,10.58,805.7,0.0,57.53,13.2,0.73,347.5
eggplant,226.1,roast,166.8,73.5,2.33,1.58,12.49,520.0,0.0,2.86,54.0,1.12,266.0
pineapple,305.5,stir_fry,269.8,151.4,1.39,1.07,34.07,1245.8,0.0,18.85,37.0,1.84,290.8
pepper,169.5,steam,160.8,624.5,24.69,19.46,87.64,192.6,0.0,0.0,20.7,10.21,1586.9
cauliflower_chicken_onion,280.7_236.0_250.8,deep_fry,608.0,1079.8,49.62,81.36,37.25,2476.5,250.2,27.09,148.4,7.85,1266.8
garlic_pepper,444.4_195.7,boil,672.6,1263.3,44.25,23.36,219.01,597.1,0.0,13.16,187.0,16.39,2336.5
potato,104.2,steam,95.3,81.5,1.96,0.21,17.96,122.7,0.0,12.7,8.4,0.85,310.5
tomato_pepper_egg,378.4_89.8_88.5,stir_fry,500.4,783.1,26.68,45.59,66.52,2470.9,517.7,26.96,97.6,8.57,1488.7
chicken_shrimp_fish,243.8_274.1_51.2,steam,537.8,625.8,90.51,24.56,10.69,1150.2,760.0,24.97,121.4,6.36,1256.2
carrot_garlic,324.7_182.2,stir_fry,446.5,395.8,10.55,3.55,80.43,3259.7,0.0,19.89,174.4,5.45,1039.6
beef,383.5,steam,358.4,458.2,71.57,15.64,7.78,921.7,322.1,0.0,87.4,12.88,718.8
egg_peach_pineapple_small_pepper,110.7_466.1_465.5_454.6,boil,1625.2,794.6,24.53,12.18,146.72,1197.0,647.6,302.3,301.0,14.31,1702.6
pepper,189.5,boil,197.6,689.9,25.82,21.54,98.18,135.4,0.0,0.0,21.4,10.99,1507.2
bell_pepper_tofu_grape_banana,450.0_419.8_103.0_134.4,steam,1099.6,648.2,39.74,16.58,85.0,1264.7,0.0,275.29,752.8,11.06,2093.0
carrot,254.8,stir_fry,238.7,123.5,2.37,1.78,24.5,1283.0,0.0,12.12,81.1,2.57,391.6
pork_tofu_shrimp_apple,452.4_127.3_99.9_443.9,steam,1070.8,2148.7,84.84,167.12,76.31,1915.2,544.7,9.59,283.3,13.58,1567.3
pepper,319.4,stir_fry,282.1,1348.6,43.42,57.01,165.46,1221.3,0.0,0.0,37.9,18.97,3047.4
pork_fish_cucumber,285.5_421.4_86.4,boil,878.9,1188.1,39.24,98.86,35.35,810.8,228.4,191.4,72.8,6.68,1339.6
small_pepper_fish_onion_beef,181.6_255.6_96.3_228.1,stir_fry,699.7,745.9,48.86,38.54,50.92,3310.1,191.6,198.87,163.2,11.8,1424.8
pepper,108.6,stir_fry,97.5,456.1,14.84,19.39,55.56,503.7,0.0,0.0,13.1,6.49,1029.0
pepper,121.8,boil,133.5,440.9,16.15,13.61,63.44,99.4,0.0,0.0,14.0,7.02,945.8
egg_beef,210.6_117.4,stir_fry,286.3,613.1,46.62,42.39,11.29,1542.5,1330.6,0.0,146.4,8.05,479.9
bell_pepper_small_pepper_cucumber_tomato,240.3_105.0_203.1_258.7,stir_fry,744.9,271.7,7.58,6.38,45.98,3122.0,0.0,158.75,134.3,4.77,1286.7
onion_pepper,105.8_201.8,pan_fry,276.3,995.3,28.88,47.91,112.14,1165.9,0.0,2.37,49.0,12.74,1898.2
eggplant_tomato_kiwi,224.8_406.5_294.2,boil,1047.3,324.0,7.43,2.8,67.27,955.0,0.0,118.25,165.7,6.02,1016.1
potato,406.9,pan_fry,349.4,316.3,7.45,2.85,65.22,1564.0,0.0,34.27,33.0,3.25,1169.0
chicken_kumquat,247.0_106.1,boil,387.9,446.9,43.44,22.47,17.73,366.6,261.8,15.9,76.4,4.36,526.4
cabbage_cucumber_ginger,334.5_152.2_112.7,stir_fry,519.1,226.9,6.92,5.77,36.82,2688.8,0.0,55.0,229.7,4.27,734.5
cabbage,137.1,steam,130.0,34.9,1.91,0.26,6.23,217.8,0.0,25.95,68.4,0.81,157.1
apple_bell_pepper,440.8_186.4,stir_fry,553.1,347.6,3.08,4.39,73.95,3028.2,0.0,77.95,33.9,3.57,876.5
beef,254.5,boil,269.0,295.9,46.67,9.93,4.96,350.9,213.8,0.0,56.2,7.95,394.6
